Order ID,Product,Quantity Ordered,Price Each,Date,Time,Street Name,City,State,ZipCode
237124,AA Batteries (4-pack),1,3.84,08/21/19,4:39:00 PM,603 Maple St, San Francisco,CA,10001
237125,Apple Airpods Headphones,1,150,08/02/19,10:04:00 PM,501 Adams St, Los Angeles,CA,10001
237126,USB-C Charging Cable,1,11.95,08/28/19,4:51:00 AM,968 Hill St, San Francisco,CA,10001
237127,Bose SoundSport Headphones,1,99.99,08/13/19,10:53:00 AM,937 Jackson St, Los Angeles,CA,90001
237128,USB-C Charging Cable,1,11.95,08/09/19,10:38:00 PM,634 Adams St, Seattle,WA,10001
237129,AAA Batteries (4-pack),1,2.99,08/26/19,12:57:00 PM,128 Maple St, San Francisco,CA,94016
237130,Lightning Charging Cable,1,14.95,08/07/19,2:10:00 PM,294 Pine St, Dallas,TX,94016
237131,USB-C Charging Cable,1,11.95,08/11/19,10:37:00 PM,492 Ridge St, Portland,OR,75001
237132,27in 4K Gaming Monitor,1,389.99,08/07/19,11:22:00 AM,832 Jefferson St, Austin,TX,98101
237133,Flatscreen TV,1,300,08/20/19,8:26:00 PM,535 Sunset St, San Francisco,CA,98101
237134,AAA Batteries (4-pack),1,2.99,08/18/19,6:12:00 PM,996 Adams St, Atlanta,GA,97035
237135,Bose SoundSport Headphones,1,99.99,08/18/19,9:32:00 AM,295 10th St, New York City,NY,75001
237136,USB-C Charging Cable,1,11.95,08/25/19,8:26:00 PM,236 Cherry St, Atlanta,GA,97035
237137,AA Batteries (4-pack),1,3.84,08/17/19,3:20:00 PM,874 12th St, New York City,NY,94016
237138,AAA Batteries (4-pack),7,2.99,08/28/19,9:31:00 AM,141 Ridge St, San Francisco,CA,90001
237139,27in 4K Gaming Monitor,1,389.99,08/17/19,11:13:00 PM,986 Meadow St, San Francisco,CA,94016
237140,Wired Headphones,1,11.99,08/29/19,10:12:00 PM,215 Jackson St, Seattle,WA,94016
237141,20in Monitor,1,109.99,08/16/19,9:11:00 PM,536 Hickory St, Austin,TX,30301
237142,Bose SoundSport Headphones,1,99.99,08/21/19,8:05:00 PM,414 Cedar St, Los Angeles,CA,94016
237143,27in FHD Monitor,1,149.99,08/21/19,6:08:00 PM,158 River St, Atlanta,GA,10001
237144,Bose SoundSport Headphones,1,99.99,08/26/19,11:18:00 AM,563 Cedar St, San Francisco,CA,97035
237145,34in Ultrawide Monitor,1,379.99,08/09/19,10:27:00 AM,541 Cedar St, Portland,OR,75001
237146,27in 4K Gaming Monitor,1,389.99,08/30/19,7:38:00 AM,37 5th St, Atlanta,GA,90001
237147,27in 4K Gaming Monitor,1,389.99,08/18/19,1:49:00 PM,365 Madison St, San Francisco,CA,94016
237148,iPhone,1,700,08/22/19,4:48:00 PM,605 Lakeview St, San Francisco,CA,98101
237148,Lightning Charging Cable,1,14.95,08/22/19,4:48:00 PM,605 Lakeview St, San Francisco,CA,10001
237149,Bose SoundSport Headphones,1,99.99,08/23/19,2:44:00 PM,587 4th St, Atlanta,GA,90001
237150,Apple Airpods Headphones,1,150,08/26/19,8:49:00 AM,169 North St, Los Angeles,CA,02215
237151,AAA Batteries (4-pack),2,2.99,08/12/19,9:02:00 PM,811 Maple St, San Francisco,CA,30301
237152,Wired Headphones,1,11.99,08/13/19,7:53:00 AM,854 Cedar St, Los Angeles,CA,94016
237153,Lightning Charging Cable,1,14.95,08/23/19,4:34:00 PM,5 Sunset St, San Francisco,CA,90001
237154,Bose SoundSport Headphones,1,99.99,08/07/19,5:39:00 AM,612 Madison St, Seattle,WA,94016
237155,Bose SoundSport Headphones,1,99.99,08/14/19,8:49:00 PM,123 Willow St, Portland,OR,98101
237156,AAA Batteries (4-pack),1,2.99,08/28/19,12:16:00 PM,72 Main St, San Francisco,CA,75001
237157,Apple Airpods Headphones,1,150,08/11/19,6:31:00 AM,806 4th St, Dallas,TX,94016
237158,Lightning Charging Cable,1,14.95,08/08/19,3:54:00 PM,865 Walnut St, Los Angeles,CA,30301
237159,Lightning Charging Cable,1,14.95,08/28/19,9:59:00 PM,322 Walnut St, New York City,NY,94016
237160,USB-C Charging Cable,1,11.95,08/04/19,4:26:00 PM,139 8th St, New York City,NY,75001
237161,AA Batteries (4-pack),1,3.84,08/18/19,9:36:00 PM,249 Church St, New York City,NY,10001
237162,AAA Batteries (4-pack),1,2.99,08/30/19,12:37:00 PM,179 Lakeview St, New York City,NY,90001
237163,27in FHD Monitor,1,149.99,08/23/19,7:12:00 AM,13 Washington St, Los Angeles,CA,02215
237164,USB-C Charging Cable,1,11.95,08/01/19,2:27:00 PM,388 1st St, New York City,NY,10001
237165,Vareebadd Phone,1,400,08/24/19,5:58:00 PM,603 Willow St, San Francisco,CA,10001
237166,Wired Headphones,1,11.99,08/24/19,11:51:00 AM,479 Church St, San Francisco,CA,97035
237167,Bose SoundSport Headphones,1,99.99,08/06/19,3:28:00 PM,794 11th St, Dallas,TX,94016
237168,iPhone,1,700,08/22/19,1:26:00 PM,637 Elm St, Seattle,WA,90001
237169,Lightning Charging Cable,1,14.95,08/01/19,9:40:00 AM,127 Ridge St, Seattle,WA,94016
237170,Bose SoundSport Headphones,1,99.99,08/22/19,12:30:00 PM,422 Spruce St, Portland,OR,30301
237171,AA Batteries (4-pack),1,3.84,08/19/19,11:04:00 PM,883 River St, Dallas,TX,94016
237172,iPhone,1,700,08/31/19,8:37:00 PM,265 Hickory St, Portland,OR,90001
237173,AAA Batteries (4-pack),2,2.99,08/26/19,6:26:00 AM,312 South St, San Francisco,CA,90001
237174,Wired Headphones,1,11.99,08/28/19,3:31:00 PM,300 8th St, Los Angeles,CA,90001
237175,Bose SoundSport Headphones,1,99.99,08/04/19,9:14:00 AM,262 Ridge St, San Francisco,CA,02215
237176,AA Batteries (4-pack),1,3.84,08/06/19,6:53:00 PM,521 8th St, San Francisco,CA,75001
237177,Flatscreen TV,1,300,08/17/19,8:51:00 PM,795 Highland St, Atlanta,GA,94016
237178,USB-C Charging Cable,1,11.95,08/10/19,9:46:00 AM,457 5th St, San Francisco,CA,30301
237179,Bose SoundSport Headphones,1,99.99,08/18/19,6:11:00 PM,1 Wilson St, New York City,NY,90001
237180,USB-C Charging Cable,1,11.95,08/23/19,3:17:00 AM,888 West St, Portland,OR,94016
237181,AA Batteries (4-pack),1,3.84,08/16/19,7:46:00 PM,855 Hill St, Dallas,TX,94016
237182,Google Phone,1,600,08/30/19,9:22:00 PM,634 Spruce St, Los Angeles,CA,94016
237183,USB-C Charging Cable,1,11.95,08/20/19,11:11:00 AM,901 Walnut St, San Francisco,CA,94016
237184,Flatscreen TV,1,300,08/03/19,4:09:00 PM,59 Madison St, Seattle,WA,97035
237185,34in Ultrawide Monitor,1,379.99,08/25/19,2:40:00 PM,744 Hickory St, New York City,NY,10001
237186,USB-C Charging Cable,1,11.95,08/25/19,5:27:00 PM,548 Johnson St, Los Angeles,CA,90001
237187,AAA Batteries (4-pack),1,2.99,08/06/19,1:24:00 PM,18 1st St, Boston,MA,73301
237188,AAA Batteries (4-pack),3,2.99,08/20/19,10:03:00 AM,98 Ridge St, Atlanta,GA,10001
237189,27in 4K Gaming Monitor,1,389.99,08/31/19,3:17:00 PM,758 Forest St, San Francisco,CA,98101
237190,USB-C Charging Cable,1,11.95,08/05/19,9:46:00 AM,118 Hickory St, Los Angeles,CA,97035
237191,AA Batteries (4-pack),1,3.84,08/17/19,5:08:00 PM,812 Pine St, San Francisco,CA,90001
237192,AA Batteries (4-pack),1,3.84,08/07/19,1:21:00 AM,8 14th St, Seattle,WA,94016
237193,Flatscreen TV,1,300,08/03/19,2:15:00 PM,309 5th St, Dallas,TX,97035
237194,Bose SoundSport Headphones,1,99.99,08/24/19,4:59:00 PM,609 Main St, San Francisco,CA,75001
237195,Apple Airpods Headphones,1,150,08/09/19,1:42:00 PM,345 Dogwood St, Atlanta,GA,02215
237196,20in Monitor,1,109.99,08/31/19,1:22:00 PM,685 Park St, San Francisco,CA,02215
237197,AAA Batteries (4-pack),3,2.99,08/14/19,10:48:00 PM,47 6th St, Dallas,TX,02215
237198,Wired Headphones,1,11.99,08/12/19,2:31:00 PM,691 Church St, New York City,NY,02215
237199,Wired Headphones,1,11.99,08/01/19,2:23:00 PM,151 Lake St, Los Angeles,CA,94016
237200,Bose SoundSport Headphones,1,99.99,08/16/19,4:19:00 PM,832 6th St, Boston,MA,94016
237201,AAA Batteries (4-pack),1,2.99,08/02/19,4:26:00 PM,232 12th St, New York City,NY,90001
237202,Bose SoundSport Headphones,1,99.99,08/08/19,10:12:00 AM,12 Cedar St, New York City,NY,30301
237203,Macbook Pro Laptop,1,1700,08/12/19,10:13:00 AM,282 Wilson St, Portland,OR,75001
237204,Wired Headphones,1,11.99,08/15/19,7:47:00 PM,98 11th St, San Francisco,CA,98101
237205,34in Ultrawide Monitor,1,379.99,08/22/19,1:45:00 PM,716 Hill St, Los Angeles,CA,94016
237206,Bose SoundSport Headphones,1,99.99,08/31/19,11:25:00 AM,105 4th St, San Francisco,CA,73301
237207,Wired Headphones,1,11.99,08/09/19,10:39:00 PM,243 Lake St, Atlanta,GA,90001
237208,USB-C Charging Cable,2,11.95,08/27/19,8:56:00 PM,739 Lincoln St, San Francisco,CA,73301
237209,27in FHD Monitor,1,149.99,08/24/19,12:16:00 AM,167 Walnut St, Los Angeles,CA,73301
237210,AAA Batteries (4-pack),1,2.99,08/21/19,5:20:00 PM,875 North St, Los Angeles,CA,02215
237211,AA Batteries (4-pack),1,3.84,08/30/19,12:27:00 AM,251 Park St, Los Angeles,CA,02215
237212,27in FHD Monitor,1,149.99,08/19/19,1:22:00 PM,855 11th St, Boston,MA,10001
237213,Lightning Charging Cable,1,14.95,08/16/19,11:04:00 AM,875 Madison St, Dallas,TX,94016
237214,34in Ultrawide Monitor,1,379.99,08/26/19,5:55:00 PM,908 Madison St, San Francisco,CA,10001
237215,Google Phone,1,600,08/27/19,10:58:00 AM,352 12th St, Atlanta,GA,98101
237216,Wired Headphones,1,11.99,08/11/19,3:36:00 PM,441 5th St, Los Angeles,CA,04101
237217,27in 4K Gaming Monitor,1,389.99,08/20/19,9:21:00 PM,881 Main St, San Francisco,CA,10001
237218,iPhone,1,700,08/07/19,3:45:00 PM,492 Spruce St, San Francisco,CA,10001
237218,Lightning Charging Cable,1,14.95,08/07/19,3:45:00 PM,492 Spruce St, San Francisco,CA,10001
237219,Wired Headphones,1,11.99,08/23/19,7:23:00 PM,421 River St, San Francisco,CA,10001
237220,Lightning Charging Cable,1,14.95,08/04/19,9:23:00 AM,710 10th St, Portland,OR,75001
237221,AA Batteries (4-pack),2,3.84,08/10/19,9:57:00 AM,536 Hill St, New York City,NY,10001
237222,AA Batteries (4-pack),1,3.84,08/05/19,4:43:00 PM,777 Highland St, Los Angeles,CA,30301
237223,AAA Batteries (4-pack),3,2.99,08/22/19,3:06:00 PM,953 Elm St, Austin,TX,90001
237224,Apple Airpods Headphones,1,150,08/18/19,1:33:00 PM,774 11th St, New York City,NY,75001
237225,Bose SoundSport Headphones,1,99.99,08/14/19,7:22:00 PM,215 10th St, Seattle,WA,94016
237226,Bose SoundSport Headphones,1,99.99,08/23/19,11:39:00 AM,314 Highland St, Portland,OR,90001
237227,ThinkPad Laptop,1,999.99,08/15/19,8:18:00 AM,179 Cherry St, Los Angeles,CA,30301
237228,Google Phone,1,600,08/07/19,10:18:00 PM,945 Spruce St, San Francisco,CA,30301
237229,Lightning Charging Cable,1,14.95,08/29/19,12:39:00 PM,629 Cherry St, Portland,OR,90001
237230,Wired Headphones,1,11.99,08/19/19,9:01:00 PM,38 13th St, Dallas,TX,75001
237231,34in Ultrawide Monitor,1,379.99,08/27/19,12:05:00 PM,635 Willow St, Boston,MA,94016
237232,Bose SoundSport Headphones,1,99.99,08/31/19,11:00:00 AM,136 Highland St, Boston,MA,90001
237232,AAA Batteries (4-pack),1,2.99,08/31/19,11:00:00 AM,136 Highland St, Boston,MA,98101
237233,34in Ultrawide Monitor,1,379.99,08/17/19,2:40:00 AM,962 7th St, Boston,MA,10001
237234,Apple Airpods Headphones,1,150,08/16/19,2:32:00 PM,822 9th St, San Francisco,CA,10001
237235,Apple Airpods Headphones,1,150,08/12/19,9:16:00 PM,529 Chestnut St, San Francisco,CA,75001
237236,USB-C Charging Cable,1,11.95,08/29/19,8:06:00 AM,127 Cedar St, Los Angeles,CA,90001
237237,Lightning Charging Cable,2,14.95,08/13/19,3:06:00 PM,143 Spruce St, Atlanta,GA,97035
237238,Lightning Charging Cable,1,14.95,08/25/19,1:06:00 PM,407 Washington St, Dallas,TX,94016
237239,Bose SoundSport Headphones,1,99.99,08/18/19,9:08:00 PM,230 Maple St, Seattle,WA,30301
237240,USB-C Charging Cable,1,11.95,08/30/19,11:55:00 AM,901 Cherry St, San Francisco,CA,75001
237241,iPhone,1,700,08/20/19,4:21:00 PM,402 1st St, Austin,TX,94016
237242,27in FHD Monitor,1,149.99,08/30/19,3:57:00 PM,956 Washington St, Los Angeles,CA,94016
237243,Macbook Pro Laptop,1,1700,08/06/19,7:49:00 PM,684 Cherry St, Austin,TX,02215
237244,Lightning Charging Cable,1,14.95,08/15/19,10:35:00 AM,304 Jefferson St, Austin,TX,02215
237245,AAA Batteries (4-pack),1,2.99,08/02/19,7:24:00 PM,276 Wilson St, Boston,MA,10001
237245,AA Batteries (4-pack),1,3.84,08/02/19,7:24:00 PM,276 Wilson St, Boston,MA,94016
237246,Lightning Charging Cable,1,14.95,08/06/19,4:08:00 PM,137 Ridge St, New York City,NY,94016
237247,Google Phone,1,600,08/17/19,9:05:00 PM,526 River St, San Francisco,CA,30301
237248,AAA Batteries (4-pack),1,2.99,08/28/19,7:02:00 PM,319 Lake St, New York City,NY,98101
237249,AA Batteries (4-pack),1,3.84,08/13/19,9:57:00 PM,768 Lake St, Seattle,WA,75001
237250,Apple Airpods Headphones,1,150,08/15/19,3:52:00 PM,606 Willow St, Portland,ME,94016
237251,iPhone,1,700,08/30/19,11:18:00 AM,542 River St, New York City,NY,02215
237251,Wired Headphones,1,11.99,08/30/19,11:18:00 AM,542 River St, New York City,NY,02215
237252,Lightning Charging Cable,1,14.95,08/19/19,10:59:00 AM,199 Forest St, New York City,NY,02215
237253,USB-C Charging Cable,1,11.95,08/02/19,10:50:00 AM,351 Walnut St, New York City,NY,94016
237254,ThinkPad Laptop,1,999.99,08/07/19,8:03:00 PM,547 Jefferson St, Dallas,TX,94016
237255,USB-C Charging Cable,1,11.95,08/26/19,3:08:00 PM,540 Main St, New York City,NY,94016
237256,AAA Batteries (4-pack),1,2.99,08/02/19,3:27:00 PM,578 Highland St, Atlanta,GA,94016
237257,Lightning Charging Cable,1,14.95,08/11/19,12:50:00 PM,278 9th St, Los Angeles,CA,75001
237258,AA Batteries (4-pack),1,3.84,08/12/19,7:10:00 AM,672 South St, Dallas,TX,94016
237259,20in Monitor,1,109.99,08/25/19,9:56:00 PM,734 Jefferson St, San Francisco,CA,90001
237260,Bose SoundSport Headphones,1,99.99,08/30/19,7:48:00 PM,389 1st St, Los Angeles,CA,90001
237261,USB-C Charging Cable,1,11.95,08/25/19,9:20:00 PM,102 Elm St, Atlanta,GA,02215
237261,Apple Airpods Headphones,1,150,08/25/19,9:20:00 PM,102 Elm St, Atlanta,GA,02215
237262,AA Batteries (4-pack),1,3.84,08/17/19,7:54:00 AM,87 6th St, Los Angeles,CA,02215
237263,ThinkPad Laptop,1,999.99,08/04/19,12:21:00 PM,809 Cedar St, Dallas,TX,94016
237264,ThinkPad Laptop,1,999.99,08/20/19,8:12:00 AM,943 Wilson St, San Francisco,CA,94016
237265,Apple Airpods Headphones,1,150,08/03/19,2:02:00 PM,666 Madison St, Los Angeles,CA,75001
237266,AA Batteries (4-pack),1,3.84,08/29/19,4:12:00 PM,134 5th St, Seattle,WA,75001
237267,iPhone,1,700,08/17/19,5:11:00 PM,368 Wilson St, New York City,NY,73301
237267,Wired Headphones,1,11.99,08/17/19,5:11:00 PM,368 Wilson St, New York City,NY,73301
237268,27in 4K Gaming Monitor,1,389.99,08/24/19,3:16:00 PM,513 Hill St, Dallas,TX,10001
237269,LG Washing Machine,1,600,08/04/19,1:22:00 PM,72 Lincoln St, Los Angeles,CA,98101
237270,AA Batteries (4-pack),2,3.84,08/12/19,10:14:00 AM,194 Pine St, Portland,OR,10001
237271,USB-C Charging Cable,1,11.95,08/22/19,10:57:00 AM,369 Spruce St, San Francisco,CA,94016
237272,AA Batteries (4-pack),2,3.84,08/22/19,6:21:00 AM,52 Washington St, Atlanta,GA,75001
237273,Wired Headphones,1,11.99,08/13/19,9:58:00 PM,752 Jackson St, Dallas,TX,94016
237274,Bose SoundSport Headphones,1,99.99,08/11/19,12:28:00 PM,494 Madison St, San Francisco,CA,02215
237275,USB-C Charging Cable,1,11.95,08/13/19,8:22:00 PM,358 5th St, San Francisco,CA,10001
237276,Lightning Charging Cable,1,14.95,08/22/19,10:43:00 AM,446 2nd St, Boston,MA,94016
237276,Lightning Charging Cable,1,14.95,08/22/19,10:43:00 AM,446 2nd St, Boston,MA,02215
237277,Lightning Charging Cable,1,14.95,08/02/19,9:15:00 PM,11 Ridge St, New York City,NY,97035
237278,Bose SoundSport Headphones,1,99.99,08/24/19,10:50:00 AM,108 1st St, San Francisco,CA,97035
237279,AAA Batteries (4-pack),1,2.99,08/02/19,9:47:00 PM,59 Forest St, San Francisco,CA,02215
237280,Wired Headphones,1,11.99,08/13/19,7:52:00 AM,171 5th St, Atlanta,GA,94016
237281,27in FHD Monitor,1,149.99,08/31/19,1:25:00 PM,883 Spruce St, Seattle,WA,75001
237282,Apple Airpods Headphones,1,150,08/17/19,10:56:00 AM,469 Main St, Dallas,TX,94016
237283,Apple Airpods Headphones,1,150,08/15/19,1:57:00 PM,314 12th St, San Francisco,CA,02215
237284,Bose SoundSport Headphones,1,99.99,08/25/19,12:53:00 PM,960 Lake St, Boston,MA,98101
237285,ThinkPad Laptop,1,999.99,08/05/19,8:30:00 PM,516 Spruce St, Boston,MA,94016
237286,Macbook Pro Laptop,1,1700,08/13/19,9:34:00 PM,902 Madison St, Boston,MA,94016
237287,Apple Airpods Headphones,1,150,08/21/19,7:19:00 PM,418 Maple St, San Francisco,CA,94016
237288,Google Phone,1,600,08/20/19,2:33:00 PM,45 6th St, San Francisco,CA,97035
237288,Wired Headphones,1,11.99,08/20/19,2:33:00 PM,45 6th St, San Francisco,CA,94016
237289,Bose SoundSport Headphones,1,99.99,08/25/19,2:20:00 PM,120 Center St, San Francisco,CA,75001
237290,Vareebadd Phone,1,400,08/21/19,3:16:00 PM,926 Ridge St, Dallas,TX,73301
237291,Apple Airpods Headphones,1,150,08/09/19,10:00:00 PM,777 10th St, San Francisco,CA,02215
237292,Flatscreen TV,1,300,08/09/19,8:58:00 PM,349 Maple St, Los Angeles,CA,94016
237293,USB-C Charging Cable,1,11.95,08/19/19,7:59:00 PM,61 Pine St, Los Angeles,CA,75001
237294,Apple Airpods Headphones,1,150,08/19/19,10:37:00 AM,726 Main St, Boston,MA,10001
237295,AAA Batteries (4-pack),1,2.99,08/24/19,11:59:00 AM,935 Cherry St, Boston,MA,02215
237295,27in FHD Monitor,1,149.99,08/24/19,11:59:00 AM,935 Cherry St, Boston,MA,94016
237296,AA Batteries (4-pack),2,3.84,08/10/19,6:53:00 PM,124 Adams St, San Francisco,CA,90001
237297,USB-C Charging Cable,3,11.95,08/16/19,9:16:00 PM,566 Adams St, San Francisco,CA,94016
237298,Flatscreen TV,1,300,08/04/19,10:54:00 AM,318 Elm St, Dallas,TX,75001
237298,USB-C Charging Cable,1,11.95,08/04/19,10:54:00 AM,318 Elm St, Dallas,TX,94016
237299,USB-C Charging Cable,1,11.95,08/01/19,12:36:00 PM,961 River St, Austin,TX,30301
237299,Wired Headphones,1,11.99,08/01/19,12:36:00 PM,961 River St, Austin,TX,10001
237300,Wired Headphones,1,11.99,08/10/19,11:28:00 AM,247 Madison St, New York City,NY,94016
237301,Macbook Pro Laptop,1,1700,08/24/19,10:45:00 PM,348 Pine St, Seattle,WA,10001
237302,Wired Headphones,1,11.99,08/07/19,12:49:00 PM,215 Sunset St, New York City,NY,94016
237303,27in FHD Monitor,1,149.99,08/06/19,6:27:00 PM,365 6th St, San Francisco,CA,94016
237304,Lightning Charging Cable,1,14.95,08/27/19,9:13:00 AM,472 Lake St, Dallas,TX,30301
237305,Wired Headphones,1,11.99,08/24/19,10:04:00 PM,787 Center St, San Francisco,CA,10001
237306,iPhone,1,700,08/10/19,2:24:00 PM,121 14th St, Boston,MA,90001
237307,Wired Headphones,1,11.99,08/06/19,11:54:00 PM,2 Hill St, New York City,NY,98101
237308,20in Monitor,1,109.99,08/27/19,2:58:00 PM,556 Church St, San Francisco,CA,02215
237309,27in 4K Gaming Monitor,1,389.99,08/25/19,9:53:00 PM,468 Forest St, Boston,MA,04101
237310,Wired Headphones,1,11.99,08/24/19,2:01:00 AM,601 Chestnut St, Portland,OR,98101
237311,USB-C Charging Cable,1,11.95,08/09/19,9:45:00 PM,423 Walnut St, Portland,OR,73301
237312,LG Washing Machine,1,600,08/16/19,7:38:00 AM,767 5th St, Boston,MA,30301
237313,AAA Batteries (4-pack),2,2.99,08/14/19,4:40:00 PM,581 Maple St, San Francisco,CA,04101
237314,Wired Headphones,1,11.99,08/02/19,7:54:00 PM,62 Dogwood St, Dallas,TX,90001
237315,Lightning Charging Cable,1,14.95,08/11/19,10:11:00 AM,493 13th St, San Francisco,CA,97035
237316,Bose SoundSport Headphones,1,99.99,08/05/19,9:54:00 PM,677 Meadow St, Boston,MA,94016
237317,Apple Airpods Headphones,1,150,08/16/19,2:03:00 PM,532 Spruce St, Seattle,WA,94016
237318,34in Ultrawide Monitor,1,379.99,08/10/19,5:15:00 PM,123 Dogwood St, San Francisco,CA,94016
237319,Google Phone,1,600,08/02/19,3:19:00 PM,696 Center St, San Francisco,CA,90001
237319,USB-C Charging Cable,1,11.95,08/02/19,3:19:00 PM,696 Center St, San Francisco,CA,97035
237320,Google Phone,1,600,08/27/19,12:54:00 PM,281 South St, Portland,OR,75001
237321,ThinkPad Laptop,1,999.99,08/11/19,7:31:00 AM,695 Jackson St, San Francisco,CA,94016
237322,Lightning Charging Cable,1,14.95,08/04/19,8:52:00 PM,109 Lakeview St, Dallas,TX,94016
237323,Lightning Charging Cable,1,14.95,08/19/19,12:16:00 AM,664 Park St, Austin,TX,94016
237324,Apple Airpods Headphones,1,150,08/27/19,12:44:00 PM,627 4th St, Boston,MA,90001
237325,Apple Airpods Headphones,1,150,08/24/19,11:49:00 PM,799 Park St, San Francisco,CA,97035
237326,Apple Airpods Headphones,1,150,08/07/19,4:54:00 PM,653 Walnut St, Dallas,TX,98101
237327,34in Ultrawide Monitor,1,379.99,08/14/19,2:45:00 PM,245 Maple St, New York City,NY,90001
237328,USB-C Charging Cable,1,11.95,08/05/19,4:25:00 PM,644 Sunset St, Boston,MA,94016
237329,Bose SoundSport Headphones,1,99.99,08/25/19,2:30:00 AM,878 9th St, San Francisco,CA,75001
237330,AAA Batteries (4-pack),1,2.99,08/06/19,1:34:00 PM,85 13th St, Los Angeles,CA,98101
237331,Lightning Charging Cable,1,14.95,08/18/19,2:34:00 PM,358 Park St, San Francisco,CA,94016
237332,AAA Batteries (4-pack),1,2.99,08/19/19,1:03:00 PM,357 Cherry St, Dallas,TX,90001
237333,Wired Headphones,1,11.99,08/18/19,6:32:00 PM,514 12th St, San Francisco,CA,75001
237334,Lightning Charging Cable,1,14.95,08/16/19,7:24:00 AM,465 Dogwood St, Atlanta,GA,30301
237335,Apple Airpods Headphones,1,150,08/10/19,9:31:00 PM,306 Madison St, New York City,NY,10001
237336,Wired Headphones,1,11.99,08/28/19,1:43:00 PM,496 Church St, San Francisco,CA,10001
237337,Wired Headphones,1,11.99,08/22/19,10:05:00 PM,858 Meadow St, New York City,NY,94016
237338,AA Batteries (4-pack),1,3.84,08/23/19,5:03:00 PM,543 7th St, San Francisco,CA,94016
237338,27in FHD Monitor,1,149.99,08/23/19,5:03:00 PM,543 7th St, San Francisco,CA,98101
237339,AAA Batteries (4-pack),1,2.99,08/04/19,7:44:00 PM,539 Willow St, Atlanta,GA,30301
237340,Lightning Charging Cable,1,14.95,08/07/19,8:28:00 AM,613 Pine St, New York City,NY,94016
237341,USB-C Charging Cable,1,11.95,08/03/19,9:02:00 PM,770 Park St, Los Angeles,CA,94016
237342,27in FHD Monitor,1,149.99,08/09/19,11:35:00 PM,593 4th St, Seattle,WA,30301
237343,AA Batteries (4-pack),1,3.84,08/07/19,8:11:00 PM,937 Forest St, Boston,MA,98101
237344,Wired Headphones,1,11.99,08/15/19,10:11:00 PM,768 Lakeview St, Portland,ME,10001
237345,20in Monitor,1,109.99,08/06/19,10:59:00 PM,86 2nd St, Seattle,WA,98101
237346,USB-C Charging Cable,2,11.95,08/12/19,8:33:00 PM,924 14th St, Austin,TX,97035
237347,USB-C Charging Cable,1,11.95,08/27/19,7:58:00 AM,392 10th St, Atlanta,GA,98101
237348,AA Batteries (4-pack),1,3.84,08/29/19,9:55:00 AM,782 Hickory St, Portland,ME,97035
237349,USB-C Charging Cable,1,11.95,08/30/19,3:00:00 PM,307 Chestnut St, Los Angeles,CA,97035
237350,Bose SoundSport Headphones,1,99.99,08/14/19,6:23:00 PM,24 8th St, Portland,OR,10001
237351,27in FHD Monitor,1,149.99,08/13/19,9:32:00 PM,515 Hickory St, San Francisco,CA,94016
237352,Wired Headphones,1,11.99,08/21/19,2:08:00 PM,761 11th St, San Francisco,CA,10001
237353,Lightning Charging Cable,1,14.95,08/25/19,5:51:00 PM,674 7th St, San Francisco,CA,73301
237354,20in Monitor,1,109.99,08/31/19,12:07:00 PM,747 South St, Los Angeles,CA,90001
237355,AAA Batteries (4-pack),1,2.99,08/09/19,10:01:00 AM,285 Lakeview St, Portland,OR,73301
237356,USB-C Charging Cable,1,11.95,08/15/19,9:11:00 AM,179 Johnson St, Dallas,TX,94016
237357,Lightning Charging Cable,1,14.95,08/19/19,12:03:00 PM,903 Church St, San Francisco,CA,30301
237358,ThinkPad Laptop,1,999.99,08/13/19,7:01:00 PM,952 Highland St, San Francisco,CA,94016
237359,USB-C Charging Cable,1,11.95,08/29/19,7:55:00 AM,919 Johnson St, San Francisco,CA,98101
237360,iPhone,1,700,08/26/19,8:01:00 PM,891 12th St, Los Angeles,CA,98101
237361,USB-C Charging Cable,1,11.95,08/27/19,3:56:00 PM,352 Sunset St, Portland,OR,90001
237362,Lightning Charging Cable,2,14.95,08/28/19,2:44:00 PM,859 River St, Seattle,WA,98101
237363,USB-C Charging Cable,3,11.95,08/26/19,1:08:00 PM,717 Park St, Los Angeles,CA,98101
237364,USB-C Charging Cable,1,11.95,08/13/19,8:07:00 PM,554 11th St, San Francisco,CA,10001
237365,Lightning Charging Cable,1,14.95,08/03/19,11:20:00 PM,605 Johnson St, Dallas,TX,94016
237366,Flatscreen TV,1,300,08/08/19,6:10:00 PM,752 Center St, Seattle,WA,90001
237367,Apple Airpods Headphones,1,150,08/28/19,3:32:00 PM,370 North St, San Francisco,CA,94016
237368,Apple Airpods Headphones,1,150,08/09/19,5:38:00 PM,147 Hickory St, Los Angeles,CA,30301
237369,USB-C Charging Cable,1,11.95,08/28/19,11:39:00 AM,104 Center St, Dallas,TX,94016
237370,Apple Airpods Headphones,1,150,08/25/19,5:20:00 PM,172 13th St, Atlanta,GA,10001
237371,Lightning Charging Cable,1,14.95,08/22/19,11:00:00 PM,791 Madison St, New York City,NY,10001
237372,Wired Headphones,1,11.99,08/09/19,3:58:00 PM,760 West St, New York City,NY,75001
237373,AAA Batteries (4-pack),1,2.99,08/08/19,9:38:00 PM,417 Meadow St, San Francisco,CA,94016
